detailLink,name,peopleNumber,positionInfo,publishTime,workLocation
http://hr.tencent.com/position_detail.php?id=32209&keywords=&tid=0&lid=0,18914-行政支持中心秘书（深圳）,1,职能类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=32210&keywords=&tid=0&lid=0,MIG05-用户研究经理（深圳）,1,市场类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=32213&keywords=&tid=0&lid=0,SNG11-腾讯云安全营销策划管理（深圳）,1,市场类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31792&keywords=&tid=0&lid=0,23516-游戏海外PM（英语向）,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31948&keywords=&tid=0&lid=0,21309-初高中英语教研教学老师（深圳）,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31741&keywords=&tid=0&lid=0,19823-动画模型设计师（深圳）,2,设计类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31488&keywords=&tid=0&lid=0,23516-二次元手游市场推广与内外部合作策划,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31324&keywords=&tid=0&lid=0,TEG13-数据挖掘工程师,3,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31133&keywords=&tid=0&lid=0,22989-高级图像处理算法工程师（北京）,1,技术类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=31144&keywords=&tid=0&lid=0,MIG18-众创空间市场项目经理（上海）,1,市场类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=31089&keywords=&tid=0&lid=0,22851-腾讯视频王者荣耀频道社区运营（北京）,2,内容编辑类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=31094&keywords=&tid=0&lid=0,MIG07-安全技术高级工程师（深圳）,2,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31099&keywords=&tid=0&lid=0,18402-内外部合作与市场推广接口人,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31121&keywords=&tid=0&lid=0,S2-产品运营分析经理,1,职能类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31122&keywords=&tid=0&lid=0,S2-数据分析经理,1,职能类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31129&keywords=&tid=0&lid=0,MIG04-渠道运营经理（深圳）,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=31057&keywords=&tid=0&lid=0,20503-医疗图像理解研究员（上海）,2,技术类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=30910&keywords=&tid=0&lid=0,TEG13-运维开发工程师（深圳）,1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=30593&keywords=&tid=0&lid=0,15616-二次元手游高级系统策划（上海）,1,产品/项目类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=30493&keywords=&tid=0&lid=0,22087-体育直播导演：节目互动方向,1,内容编辑类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=30456&keywords=&tid=0&lid=0,18402-内外部合作与市场推广接口人,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=30025&keywords=&tid=0&lid=0,9615-CDG高级秘书（深圳）,1,职能类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=30030&keywords=&tid=0&lid=0,21645-法律顾问-- 社交网络平台（SNG）（深圳）,1,职能类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=30037&keywords=&tid=0&lid=0,OMG193-市场传播专员（北京）,1,市场类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=30039&keywords=&tid=0&lid=0,22087-商业化制片人（北京）,2,内容编辑类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=30021&keywords=&tid=0&lid=0,21759-塔防类手游主美,1,设计类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=30023&keywords=&tid=0&lid=0,TEG05-后台开发工程师（深圳）,2,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=29450&keywords=&tid=0&lid=0,18402-移动游戏渠道运营经理（微信）,2,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=29451&keywords=&tid=0&lid=0,23518-移动游戏渠道运营经理（手Q）,2,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=29454&keywords=&tid=0&lid=0,23518-商业分析经理,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=29457&keywords=&tid=0&lid=0,23293-互娱棋牌类游戏产品品牌经理（深圳）,2,市场类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=29403&keywords=&tid=0&lid=0,OMG191-腾讯广告华北网服行业销售经理(北京),1,市场类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=28481&keywords=&tid=0&lid=0,TEG13-语音识别算法工程师（北京）,2,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28482&keywords=&tid=0&lid=0,TEG13-说话人识别和语种识别算法工程师（北京）,1,技术类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=29011&keywords=&tid=0&lid=0,TEG13-后台开发工程师（深圳）,3,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28768&keywords=&tid=0&lid=0,SA-腾讯社交广告KA效果广告产品运营经理（深圳）,2,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28786&keywords=&tid=0&lid=0,23516-战略规划/市场分析经理（深圳）,3,市场类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28189&keywords=&tid=0&lid=0,19881-海外社群经理（深圳）,1,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28478&keywords=&tid=0&lid=0,TEG13-Python运营开发(后台)工程师（深圳）,1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=27828&keywords=&tid=0&lid=0,TEG03-机器学习和数据挖掘工程师（深圳）,3,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28348&keywords=&tid=0&lid=0,TEG13-自然语言处理高级工程师（深圳）,2,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28349&keywords=&tid=0&lid=0,TEG13-图像算法工程师(深圳),1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=28350&keywords=&tid=0&lid=0,TEG13-云平台高级开发工程师（北京）,1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=27286&keywords=&tid=0&lid=0,TEG10-高级运营经理（深圳）,2,产品/项目类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=27835&keywords=&tid=0&lid=0,TEG02-交换机系统研发工程师（深圳）,1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=26556&keywords=&tid=0&lid=0,TEG13-自然语言处理高级工程师（北京）,2,技术类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=26589&keywords=&tid=0&lid=0,MIG09-NLP算法高级工程师（商品服务）,3,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=26334&keywords=&tid=0&lid=0,15614-手游3D角色设计师（上海）,1,设计类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=26320&keywords=&tid=0&lid=0,20764-高级政府事务经理(广告方向)(北京),1,职能类,2017-08-22,北京
http://hr.tencent.com/position_detail.php?id=26328&keywords=&tid=0&lid=0,15614-手游RPG战斗策划（上海）,1,产品/项目类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=26329&keywords=&tid=0&lid=0,15614-手游RPG交互策划（上海）,1,产品/项目类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=26330&keywords=&tid=0&lid=0,15614-手游RPG数值策划（上海）,1,产品/项目类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=26332&keywords=&tid=0&lid=0,15614-手游RPG客户端开发工程师（上海）,2,技术类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=26333&keywords=&tid=0&lid=0,15614-手游RPG资深后台开发（上海）,1,技术类,2017-08-22,上海
http://hr.tencent.com/position_detail.php?id=24706&keywords=&tid=0&lid=0,TEG02-内核网络研发工程师（深圳）,1,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=24726&keywords=&tid=0&lid=0,19823-动画电影分镜师（深圳）,3,设计类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=25790&keywords=&tid=0&lid=0,TEG13-数据分析工程师（深圳）,3,技术类,2017-08-22,深圳
http://hr.tencent.com/position_detail.php?id=32214&keywords=&tid=0&lid=0,23675-媒体拓展高级经理,1,内容编辑类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=31484&keywords=&tid=0&lid=0,SNG06-鹅漫U品商品运营经理（深圳）,4,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=31084&keywords=&tid=0&lid=0,MIG12-数据平台后台开发工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=31110&keywords=&tid=0&lid=0,WXG03-113 微信小程序后台开发工程师(广州),1,技术类,2017-08-21,广州
http://hr.tencent.com/position_detail.php?id=31111&keywords=&tid=0&lid=0,WXG03-113 微信开放平台后台开发工程师（广州）,1,技术类,2017-08-21,广州
http://hr.tencent.com/position_detail.php?id=30611&keywords=&tid=0&lid=0,22989-腾讯云产品架构师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30614&keywords=&tid=0&lid=0,22989-腾讯云行业运营经理,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30615&keywords=&tid=0&lid=0,22989-腾讯云行业运营经理,1,产品/项目类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=30616&keywords=&tid=0&lid=0,22989-腾讯云存储web前端开发（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30617&keywords=&tid=0&lid=0,22989-腾讯云iOS高级研发工程师,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30588&keywords=&tid=0&lid=0,WXG06-321 微信支付商务拓展经理（深圳）,1,市场类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30613&keywords=&tid=0&lid=0,22989-腾讯云行业高级运营经理,1,产品/项目类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=29995&keywords=&tid=0&lid=0,23292-互娱直播推广经理（深圳）,1,市场类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30001&keywords=&tid=0&lid=0,SNG06-鹅漫U品电商类目运营经理（深圳）,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=30011&keywords=&tid=0&lid=0,22990-腾讯云渠道架构师（上海）,1,技术类,2017-08-21,上海
http://hr.tencent.com/position_detail.php?id=30016&keywords=&tid=0&lid=0,22989-云存储研发工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29980&keywords=&tid=0&lid=0,22990-互联网+业务拓展,1,市场类,2017-08-21,成都
http://hr.tencent.com/position_detail.php?id=29981&keywords=&tid=0&lid=0,22990-互联网+业务拓展,1,市场类,2017-08-21,武汉
http://hr.tencent.com/position_detail.php?id=29982&keywords=&tid=0&lid=0,22990-互联网商务拓展,3,市场类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29983&keywords=&tid=0&lid=0,22990-互联网商务拓展,1,市场类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=29994&keywords=&tid=0&lid=0,22989-腾讯云社区运营经理（深圳）,2,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29975&keywords=&tid=0&lid=0,22989-腾讯云培训认证leader（深圳）,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29976&keywords=&tid=0&lid=0,22989-腾讯云社区产品经理（深圳）,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29977&keywords=&tid=0&lid=0,22990-互联网+业务拓展,2,市场类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29978&keywords=&tid=0&lid=0,22990-互联网+业务拓展,2,市场类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=29954&keywords=&tid=0&lid=0,22989-金融云web前端高级开发,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29967&keywords=&tid=0&lid=0,MIG03-数据评测工程师（北京）,1,技术类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=28731&keywords=&tid=0&lid=0,OMG236-腾讯视频android高级工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29433&keywords=&tid=0&lid=0,SA-腾讯社交广告KA效果广告行业运营经理（深圳）,2,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=29947&keywords=&tid=0&lid=0,22989-金融行业专有云产品经理（深圳）,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=28722&keywords=&tid=0&lid=0,OMG236-视频推荐后台开发工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=28724&keywords=&tid=0&lid=0,OMG236-推荐算法工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=28726&keywords=&tid=0&lid=0,OMG236-腾讯视频TV后台开发工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=28718&keywords=&tid=0&lid=0,OMG236-视频推荐算法工程师(北京),1,技术类,2017-08-21,北京
http://hr.tencent.com/position_detail.php?id=28138&keywords=&tid=0&lid=0,OMG236-腾讯视频TV产品经理（深圳）,1,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=27790&keywords=&tid=0&lid=0,WXG04-113 微信游戏后台开发工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=27791&keywords=&tid=0&lid=0,WXG04-111 微信游戏数据分析工程师（深圳、广州）,1,技术类,2017-08-21,广州
http://hr.tencent.com/position_detail.php?id=27805&keywords=&tid=0&lid=0,OMG236-腾讯视频iOS高级工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=27813&keywords=&tid=0&lid=0,20503-音频研发工程师（上海）,1,技术类,2017-08-21,上海
http://hr.tencent.com/position_detail.php?id=24716&keywords=&tid=0&lid=0,OMG236-腾讯视频后台开发高级工程师（深圳）,1,技术类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=26813&keywords=&tid=0&lid=0,SNG01-QQ创意策划经理（深圳）,2,产品/项目类,2017-08-21,深圳
http://hr.tencent.com/position_detail.php?id=31067&keywords=&tid=0&lid=0,18796-Linux 后台开发工程师（深圳）,2,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=30560&keywords=&tid=0&lid=0,20762-政府事务经理,1,职能类,2017-08-20,北京
http://hr.tencent.com/position_detail.php?id=30566&keywords=&tid=0&lid=0,18428-腾讯区块链高级研发工程师(深圳),2,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=30576&keywords=&tid=0&lid=0,23296-视觉设计师（深圳）,2,设计类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=30584&keywords=&tid=0&lid=0,ZNB-组织建设主管,1,职能类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29950&keywords=&tid=0&lid=0,MIG03-语音识别工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29937&keywords=&tid=0&lid=0,22989-腾讯云后台开发高级工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29938&keywords=&tid=0&lid=0,22989-金融云高级后台开发,2,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29943&keywords=&tid=0&lid=0,21228-《极品飞车OL》商业化策划（深圳）,1,产品/项目类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29945&keywords=&tid=0&lid=0,21228-FIFA手游商业化策划（深圳）,1,产品/项目类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29946&keywords=&tid=0&lid=0,21228-FIFA手游数据分析（深圳）,1,产品/项目类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29948&keywords=&tid=0&lid=0,22989-web前端开发工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29949&keywords=&tid=0&lid=0,22989-金融云售中高级架构师,2,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29923&keywords=&tid=0&lid=0,17520-U3D手游客户端开发工程师(深圳),3,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29924&keywords=&tid=0&lid=0,17520-U3D手游客户端开发工程师(深圳),1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29934&keywords=&tid=0&lid=0,HY1-玩家众测项目-高级评测分析师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29427&keywords=&tid=0&lid=0,15573-手游3D场景设计师（上海）,1,设计类,2017-08-20,上海
http://hr.tencent.com/position_detail.php?id=28678&keywords=&tid=0&lid=0,SNG02-音视频高级开发工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=28686&keywords=&tid=0&lid=0,15614-游戏美术3D动作设计师（上海）,1,设计类,2017-08-20,上海
http://hr.tencent.com/position_detail.php?id=28759&keywords=&tid=0&lid=0,GY0-海外腾讯云后台开发工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=29414&keywords=&tid=0&lid=0,HY2-云计算开发工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=28680&keywords=&tid=0&lid=0,SNG03-兴趣部落运营经理（北京）,1,内容编辑类,2017-08-20,北京
http://hr.tencent.com/position_detail.php?id=27788&keywords=&tid=0&lid=0,SNG03-兴趣部落Android开发工程师（深圳）,3,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27807&keywords=&tid=0&lid=0,GY0-海外产品经理（深圳）,1,产品/项目类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27808&keywords=&tid=0&lid=0,20764-政府事务项目经理,1,职能类,2017-08-20,北京
http://hr.tencent.com/position_detail.php?id=27768&keywords=&tid=0&lid=0,SNG03-互动视频高级web前端开发工程师（深圳）,2,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27775&keywords=&tid=0&lid=0,18435-反洗钱专家,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27778&keywords=&tid=0&lid=0,18435-境外合规管理及审核岗,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27780&keywords=&tid=0&lid=0,18435-境外合规管理及审核岗,1,技术类,2017-08-20,香港
http://hr.tencent.com/position_detail.php?id=27783&keywords=&tid=0&lid=0,18435-商户审核岗（成都）,2,技术类,2017-08-20,成都
http://hr.tencent.com/position_detail.php?id=27785&keywords=&tid=0&lid=0,18435-财付通高级风险分析师（深圳）,3,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=27787&keywords=&tid=0&lid=0,SNG03-手机QQ ios开发工程师（深圳）,1,技术类,2017-08-20,深圳
http://hr.tencent.com/position_detail.php?id=32208&keywords=&tid=0&lid=0,22967-华南日化行业大客户销售,3,市场类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32211&keywords=&tid=0&lid=0,SNG16-品牌运营设计（深圳）,1,设计类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32202&keywords=&tid=0&lid=0,22989-企业业务交付架构师（成都）,1,技术类,2017-08-19,成都
http://hr.tencent.com/position_detail.php?id=32203&keywords=&tid=0&lid=0,22989-云计算研发工程师（深圳）,3,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32204&keywords=&tid=0&lid=0,22989-云计算研发工程师（北京）,1,技术类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32205&keywords=&tid=0&lid=0,22989-数据库方向后台开发高级工程师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32206&keywords=&tid=0&lid=0,22989-数据库方向后台开发高级工程师（北京）,1,技术类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32207&keywords=&tid=0&lid=0,22989-数据库方向后台开发高级工程师（成都）,1,技术类,2017-08-19,成都
http://hr.tencent.com/position_detail.php?id=32197&keywords=&tid=0&lid=0,23516-社交策划,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32199&keywords=&tid=0&lid=0,22989-企业业务交付架构师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32200&keywords=&tid=0&lid=0,22989-企业业务交付架构师（北京）,1,技术类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32201&keywords=&tid=0&lid=0,22989-企业业务交付架构师（上海）,1,技术类,2017-08-19,上海
http://hr.tencent.com/position_detail.php?id=32191&keywords=&tid=0&lid=0,23673-短视频热点运营（北京）,2,内容编辑类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32192&keywords=&tid=0&lid=0,23673-娱乐品类运营编辑（北京）,1,内容编辑类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32193&keywords=&tid=0&lid=0,22989-腾讯云资源运营系统开发工程师（深圳）,2,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32194&keywords=&tid=0&lid=0,TA-专业人才培训经理（深圳）,1,职能类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=31766&keywords=&tid=0&lid=0,MIG09-QQ浏览器资讯推荐产品经理（北京）,1,产品/项目类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=32182&keywords=&tid=0&lid=0,OMG064-PHP开发工程师（上海）,1,技术类,2017-08-19,上海
http://hr.tencent.com/position_detail.php?id=32183&keywords=&tid=0&lid=0,OMG064-Android终端高级开发工程师（上海）,1,技术类,2017-08-19,上海
http://hr.tencent.com/position_detail.php?id=32186&keywords=&tid=0&lid=0,18425-国际支付业务基础开发高级工程师,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32189&keywords=&tid=0&lid=0,XN-竞猜产品运营经理（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=32190&keywords=&tid=0&lid=0,SNG16-QQ音乐内容编辑（深圳）,1,内容编辑类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=31533&keywords=&tid=0&lid=0,15605-后台开发（深圳）,2,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=31060&keywords=&tid=0&lid=0,SNG02-QQ物联web前端开发工程师(杭州),1,技术类,2017-08-19,杭州
http://hr.tencent.com/position_detail.php?id=31574&keywords=&tid=0&lid=0,22989-腾讯云官网web前端开发工程师（成都）,1,技术类,2017-08-19,成都
http://hr.tencent.com/position_detail.php?id=30559&keywords=&tid=0&lid=0,21228-FIFA手游活动策划(深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30548&keywords=&tid=0&lid=0,20503-计算机视觉高级研究员（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30554&keywords=&tid=0&lid=0,22968-华北游戏行业广告销售经理（北京）,1,市场类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=30555&keywords=&tid=0&lid=0,22989-腾讯云高级产品经理(互联网业务)（北京）,1,产品/项目类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=30538&keywords=&tid=0&lid=0,16810-动漫数据分析师（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30539&keywords=&tid=0&lid=0,22990-解决方案营销岗（深圳）,1,市场类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30540&keywords=&tid=0&lid=0,15575-《王者荣耀》后台开发高级工程师（成都）,1,技术类,2017-08-19,成都
http://hr.tencent.com/position_detail.php?id=30546&keywords=&tid=0&lid=0,22989-腾讯云网络产品策划（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30494&keywords=&tid=0&lid=0,17757-腾讯网数据分析师（北京）,5,产品/项目类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=30533&keywords=&tid=0&lid=0,18402-版本管理,3,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30534&keywords=&tid=0&lid=0,18403-本地化&运营活动策划,2,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=30535&keywords=&tid=0&lid=0,18403-用户管理&数据分析,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29918&keywords=&tid=0&lid=0,23293-互娱品牌经理(上海),1,市场类,2017-08-19,上海
http://hr.tencent.com/position_detail.php?id=29911&keywords=&tid=0&lid=0,18432-金融产品分析师,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29912&keywords=&tid=0&lid=0,OMG097-后台开发高级工程师(北京）,1,技术类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=29913&keywords=&tid=0&lid=0,OMG097-数据挖掘工程师(北京）,2,技术类,2017-08-19,北京
http://hr.tencent.com/position_detail.php?id=29914&keywords=&tid=0&lid=0,18797-游戏UI设计师（深圳）,3,设计类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29909&keywords=&tid=0&lid=0,MIG07-电脑管家客户端开发工程师（深圳）,2,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=28707&keywords=&tid=0&lid=0,21087-高级游戏策划（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=28720&keywords=&tid=0&lid=0,21226-Mobile games data analyst（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29254&keywords=&tid=0&lid=0,18797-unity游戏开发（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29044&keywords=&tid=0&lid=0,23294-互娱品牌经理(上海),1,市场类,2017-08-19,上海
http://hr.tencent.com/position_detail.php?id=29120&keywords=&tid=0&lid=0,21309-企鹅辅导高级教研经理（深圳）,3,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=29176&keywords=&tid=0&lid=0,SNG16-QQ音乐/全民k歌搜索算法高级工程师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=28695&keywords=&tid=0&lid=0,TEG15-数据分析挖掘工程师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=28136&keywords=&tid=0&lid=0,HY1-游戏客户端架构师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=27762&keywords=&tid=0&lid=0,21089-英雄联盟高级游戏运营(深圳),1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=25403&keywords=&tid=0&lid=0,21090-射击类游戏运营项目经理（深圳）,1,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=25404&keywords=&tid=0&lid=0,21085-穿越火线手游平台运营（深圳）,2,产品/项目类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=26684&keywords=&tid=0&lid=0,HY2-后台开发高级工程师（深圳）,1,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=25428&keywords=&tid=0&lid=0,WXG06-113 微信支付后台开发工程师(深圳),8,技术类,2017-08-19,深圳
http://hr.tencent.com/position_detail.php?id=25400&keywords=&tid=0&lid=0,21090-射击类游戏商业化策划（深圳）,1,产品/项目类,2017-08-19,深圳
